user_id,book_code,rating
6900,568,1
6900,2751,1
6900,5152,1
6900,7220,1
6900,2116,1
6900,7222,1
6900,6759,1
6900,2302,1
6900,7217,1
6900,7218,1
6900,2028,1
6900,6647,1
6900,28,1
6900,2181,1
6900,7219,1
6900,3956,1
7125,2288,1
7125,134,1
7125,3998,1
7125,1417,1
7125,243,1
7125,4094,1
7125,9970,1
7125,807,1
7125,17427,1
7125,466,1
7125,3485,1
7125,10319,1
7125,15634,1
7125,7375,1
7125,301,1
7125,16195,1
7125,1487,1
7125,17975,1
7125,2616,1
7125,4408,1
7125,7389,1
7125,17937,1
7125,3067,1
7125,7377,1
7125,2782,1
7125,17945,1
7125,7383,1
7125,7969,1
7125,476,1
7125,6226,1
7125,6270,1
7125,1344,1
7210,642,1
7210,7318,1
7210,7557,1
7210,3872,1
7210,3901,1
7210,19,1
7210,1861,1
7210,6503,1
7210,3252,1
7210,737,1
7210,3961,1
7210,5106,1
7283,166,1
7283,351,1
7283,243,1
7283,511,1
7283,402,1
7283,1480,1
7283,210,1
7283,1270,1
7283,277,1
7283,7735,1
7283,16699,1
7283,582,1
7283,7631,1
7283,11441,1
7283,107,1
7283,1492,1
7283,3956,1
7283,4577,1
7286,15335,1
7286,505,1
7286,1067,1
7286,7632,1
7286,5870,1
7286,2726,1
7286,5448,1
7286,10203,1
7286,1564,1
7286,3037,1
7286,2805,1
7286,2853,1
7286,7637,1
7286,1510,1
7286,3821,1
7286,633,1
7286,2492,1
7312,2949,1
7312,6577,1
7312,4540,1
7312,5840,1
7312,7679,1
7312,3109,1
7312,7683,1
7312,3110,1
7312,7686,1
7312,7698,1
7312,7678,1
7312,7674,1
7312,7697,1
7312,7677,1
7569,304,1
7569,746,1
7569,2750,1
7569,8801,1
7569,7934,1
7569,1693,1
7569,6907,1
7569,7955,1
7569,4967,1
7569,3848,1
7569,4131,1
7569,2387,1
7569,2068,1
7569,7941,1
7569,7931,1
7887,3622,1
7887,1152,1
7887,18756,1
7887,18763,1
7887,4171,1
7887,564,1
7887,7934,1
7887,2306,1
7887,3169,1
7887,992,1
7887,3572,1
7887,5152,1
7887,8163,1
7887,3595,1
7887,5638,1
7915,8194,1
7915,15335,1
7915,1067,1
7915,350,1
7915,3998,1
7915,740,1
7915,1448,1
7915,1446,1
7915,681,1
7915,1417,1
7915,1987,1
7915,1986,1
7915,1985,1
7915,4963,1
7915,8191,1
7915,4324,1
7915,2694,1
7915,2949,1
7915,3014,1
7915,4138,1
7915,6577,1
7915,8113,1
7915,1641,1
7915,2858,1
7915,6594,1
7915,3832,1
7915,4626,1
7915,9437,1
7915,1701,1
7915,4589,1
7915,219,1
7915,1170,1
7915,8202,1
7915,2394,1
7915,470,1
7915,4221,1
7915,10438,1
7915,6268,1
7915,1426,1
7915,2465,1
7915,2454,1
7915,114,1
7915,6980,1
7915,553,1
7915,472,1
7915,7898,1
7915,7631,1
7915,4101,1
7915,7770,1
7915,5455,1
7915,13652,1
7915,8203,1
7915,735,1
7915,633,1
7915,1033,1
7915,14614,1
7915,2805,1
7915,6241,1
7915,9129,1
7915,747,1
8019,186,1
8019,1020,1
8019,205,1
8019,3856,1
8019,6907,1
8019,5090,1
8019,4092,1
8019,102,1
8019,12129,1
8019,3773,1
8019,18856,1
8019,18862,1
8019,742,1
8019,18854,1
8019,2939,1
8066,3430,1
8066,9707,1
8066,6344,1
8066,105,1
8066,8358,1
8066,2394,1
8066,728,1
8066,410,1
8066,575,1
8066,1018,1
8066,406,1
8066,2234,1
8066,16195,1
8066,17734,1
8066,6467,1
8066,3981,1
8066,1362,1
8066,1537,1
8066,8768,1
8066,6581,1
8066,18887,1
8066,2628,1
8066,18889,1
8066,2492,1
8066,5176,1
8066,6270,1
8066,1344,1
8066,1254,1
8066,418,1
8067,689,1
8067,3916,1
8067,5443,1
8067,2012,1
8067,18910,1
8067,18931,1
8067,4673,1
8067,8605,1
8067,5459,1
8067,992,1
8067,2616,1
8067,7736,1
8067,7770,1
8067,7111,1
8067,18992,1
8067,18638,1
8067,18943,1
8067,14111,1
8067,8389,1
8067,18929,1
8245,505,1
8245,1448,1
8245,39,1
8245,7553,1
8245,282,1
8245,2012,1
8245,7235,1
8245,7726,1
8245,1464,1
8245,8374,1
8245,3762,1
8245,7858,1
8245,4128,1
8245,4673,1
8245,1700,1
8245,729,1
8245,6761,1
8245,470,1
8245,916,1
8245,4221,1
8245,129,1
8245,15090,1
8245,6693,1
8245,2944,1
8245,6907,1
8245,7978,1
8245,4232,1
8245,7736,1
8245,4391,1
8245,3826,1
8245,749,1
8245,14717,1
8245,1420,1
8245,1069,1
8245,1175,1
8245,6322,1
8245,107,1
8245,3768,1
8245,19062,1
8245,4582,1
8245,914,1
8245,5106,1
8245,334,1
8245,696,1
8250,663,1
8250,3536,1
8250,7895,1
8250,732,1
8250,90,1
8250,2008,1
8250,746,1
8250,2272,1
8250,301,1
8250,5057,1
8250,1510,1
8250,3941,1
8250,7222,1
8250,1522,1
8250,476,1
8250,4417,1
8253,1019,1
8253,2163,1
8253,3297,1
8253,7916,1
8253,8584,1
8253,2291,1
8253,6949,1
8253,3968,1
8253,2872,1
8253,511,1
8253,1439,1
8253,529,1
8253,987,1
8253,2385,1
8253,8930,1
8253,1699,1
8253,466,1
8253,36,1
8253,1435,1
8253,6225,1
8253,1337,1
8253,408,1
8253,8605,1
8253,728,1
8253,8582,1
8253,2151,1
8253,3119,1
8253,7254,1
8253,6608,1
8253,4157,1
8253,19115,1
8253,4221,1
8253,5190,1
8253,3772,1
8253,6378,1
8253,1296,1
8253,13545,1
8253,1764,1
8253,161,1
8253,5072,1
8253,4812,1
8253,8590,1
8253,3091,1
8253,4869,1
8253,3588,1
8253,2302,1
8253,7217,1
8253,7218,1
8253,1322,1
8253,19124,1
8253,1069,1
8253,1614,1
8253,1033,1
8253,1427,1
8253,67,1
8253,246,1
8253,6226,1
8253,4896,1
8253,267,1
8284,1670,1
8284,1578,1
8284,6577,1
8284,12826,1
8284,8633,1
8284,2282,1
8284,4639,1
8284,5519,1
8284,19141,1
8284,10438,1
8284,19165,1
8284,578,1
8284,19192,1
8284,6157,1
8284,1089,1
8284,6463,1
8284,1568,1
8284,13499,1
8284,5650,1
8284,2990,1
8284,8628,1
8284,2496,1
8284,971,1
8284,7513,1
8284,5530,1
8284,1522,1
8284,9620,1
8284,10597,1
8284,5198,1
8284,18943,1
8284,8670,1
8284,3463,1
8284,16909,1
8284,4587,1
8284,11977,1
8362,2163,1
8362,12440,1
8362,1292,1
8362,2617,1
8362,73,1
8362,269,1
8362,351,1
8362,243,1
8362,529,1
8362,732,1
8362,249,1
8362,761,1
8362,746,1
8362,162,1
8362,123,1
8362,404,1
8362,358,1
8362,52,1
8362,18,1
8362,216,1
8362,19220,1
8362,3805,1
8362,12550,1
8362,8726,1
8362,3603,1
8362,356,1
8362,920,1
8362,575,1
8362,471,1
8362,4967,1
8362,271,1
8362,37,1
8362,3506,1
8362,660,1
8362,19216,1
8362,8728,1
8362,1762,1
8362,1763,1
8362,2709,1
8362,2830,1
8362,19,1
8362,9910,1
8362,14198,1
8362,1062,1
8362,4123,1
8362,7734,1
8362,2782,1
8362,8725,1
8362,8733,1
8362,6340,1
8362,4433,1
8362,19062,1
8362,4626,1
8454,1133,1
8454,3023,1
8454,41,1
8454,1486,1
8454,193,1
8454,807,1
8454,972,1
8454,737,1
8454,17084,1
8454,1945,1
8454,1840,1
8454,8784,1
8454,1109,1
8454,4421,1
8454,3042,1
8454,5375,1
8454,696,1
8487,740,1
8487,1568,1
8487,6471,1
8487,8810,1
8487,205,1
8487,9977,1
8487,13690,1
8487,1923,1
8487,940,1
8487,4851,1
8487,1435,1
8487,8735,1
8487,8801,1
8487,7461,1
8487,8809,1
8487,7466,1
8487,8807,1
8487,2412,1
8487,18,1
8487,216,1
8487,8813,1
8487,7160,1
8487,8726,1
8487,19239,1
8487,2747,1
8487,9728,1
8487,2777,1
8487,9730,1
8487,6146,1
8487,985,1
8487,9536,1
8487,5147,1
8487,6397,1
8487,2783,1
8487,5528,1
8487,10407,1
8487,358,1
8487,860,1
8487,4708,1
8487,8821,1
8487,8808,1
8487,8805,1
8487,224,1
8487,17643,1
8487,19249,1
8487,8802,1
8487,19216,1
8487,8410,1
8487,8728,1
8487,161,1
8487,2000,1
8487,12248,1
8487,12890,1
8487,9639,1
8487,4376,1
8487,3234,1
8487,7181,1
8487,7697,1
8487,2294,1
8487,5530,1
8487,6724,1
8487,8874,1
8487,19241,1
8487,5650,1
8487,1319,1
8487,1011,1
8487,206,1
8487,1700,1
8487,735,1
8487,8815,1
8487,8817,1
